"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2002","FEB","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, VALENCIA - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","10.42",""
"SURVEY","2002","FEB","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, VALENCIA - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","12.81",""
"SURVEY","2002","FEB","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, VALENCIA, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, FOB","TOTAL","NOT SPECIFIED","22",""
"SURVEY","2002","FEB","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, VALENCIA, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","12.83",""
"SURVEY","2002","FEB","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, VALENCIA, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","15.22",""
"SURVEY","2002","FEB","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, VALENCIA, PROCESSING - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","-1.65",""
"SURVEY","2002","FEB","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, VALENCIA, PROCESSING - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","0.74",""
"SURVEY","2002","FEB","","STATE","CALIFORNIA","06","","","","","","","00000000","","POTATOES","POTATOES - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","19.7",""
"SURVEY","2002","FEB","","STATE","CALIFORNIA","06","","","","","","","00000000","","POTATOES","POTATOES, FALL - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","8.5",""
"SURVEY","2002","FEB","","STATE","CALIFORNIA","06","","","","","","","00000000","","POTATOES","POTATOES, WINTER - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","23.6",""
"SURVEY","2002","FEB","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","133",""
"SURVEY","2002","FEB","","STATE","CALIFORNIA","06","","","","","","","00000000","","TANGERINES","TANGERINES - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","15.29",""
"SURVEY","2002","FEB","","STATE","CALIFORNIA","06","","","","","","","00000000","","TANGERINES","TANGERINES - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","17.68",""
"SURVEY","2002","FEB","","STATE","CALIFORNIA","06","","","","","","","00000000","","TANGERINES","TANGERINES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, FOB","TOTAL","NOT SPECIFIED","26.8",""
"SURVEY","2002","FEB","","STATE","CALIFORNIA","06","","","","","","","00000000","","TANGERINES","TANGERINES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","17.63",""
"SURVEY","2002","FEB","","STATE","CALIFORNIA","06","","","","","","","00000000","","TANGERINES","TANGERINES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","20.02",""
"SURVEY","2002","FEB","","STATE","CALIFORNIA","06","","","","","","","00000000","","TANGERINES","TANGERINES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","-1.65",""
"SURVEY","2002","FEB","","STATE","CALIFORNIA","06","","","","","","","00000000","","TANGERINES","TANGERINES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","0.74",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.113",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","ASPARAGUS","ASPARAGUS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","218",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","BARLEY","BARLEY, FEED - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.08",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","31.8",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","BROCCOLI, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","53.4",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","19.3",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CAULIFLOWER, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","53.4",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","CELERY","CELERY, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","10.1",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","COTTON","COTTON - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","0.533",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","COTTON","COTTON, PIMA - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","0.856",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","COTTON","COTTON, UPLAND - PRICE RECEIVED, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","0.416",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","7.43",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","9.65",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, FOB","TOTAL","NOT SPECIFIED","17",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","8.53",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","10.75",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT, PROCESSING - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","-2.47",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT, PROCESSING - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","-0.25",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","HAY","HAY - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","111",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","100",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","HAY","HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","113",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","LEMONS","LEMONS - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","6.46",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","LEMONS","LEMONS - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","10.64",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","LEMONS","LEMONS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, FOB","TOTAL","NOT SPECIFIED","28.2",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","LEMONS","LEMONS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","14.33",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","LEMONS","LEMONS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","18.51",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","LEMONS","LEMONS, PROCESSING - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","-3.94",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","LEMONS","LEMONS, PROCESSING - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","0.24",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","LETTUCE","LETTUCE, HEAD - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","29",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","ONIONS","ONIONS, DRY, SUMMER, STORAGE - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","11.6",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","11.7",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","14.05",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, FOB","TOTAL","NOT SPECIFIED","22.2",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","12.75",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","15.1",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, MID & NAVEL - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","11.7",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, MID & NAVEL - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","14.05",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, MID & NAVEL, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, FOB","TOTAL","NOT SPECIFIED","22.2",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, MID & NAVEL, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","12.75",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, MID & NAVEL, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","15.1",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, MID & NAVEL, PROCESSING - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","-2.5",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, MID & NAVEL, PROCESSING - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","-0.15",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","-2.5",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","-0.15",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","POTATOES","POTATOES - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","17.2",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","POTATOES","POTATOES, FALL - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","8.3",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","POTATOES","POTATOES, WINTER - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","20.6",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","185",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","TANGERINES","TANGERINES - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","16.63",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","TANGERINES","TANGERINES - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","19.02",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","TANGERINES","TANGERINES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, FOB","TOTAL","NOT SPECIFIED","27.6",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","TANGERINES","TANGERINES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","18.43",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","TANGERINES","TANGERINES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","20.82",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","TANGERINES","TANGERINES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","-1.65",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","TANGERINES","TANGERINES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","0.74",""
"SURVEY","2002","JAN","","STATE","CALIFORNIA","06","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.62",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","ASPARAGUS","ASPARAGUS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","146",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","BARLEY","BARLEY - SALES, MEASURED IN PCT OF MKTG YEAR","TOTAL","NOT SPECIFIED","41",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","BEANS","BEANS, DRY EDIBLE, INCL CHICKPEAS - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","32.4",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","BEANS","BEANS, SNAP, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","54.1",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","BROCCOLI","BROCCOLI, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","27",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","20.5",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","CAULIFLOWER","CAULIFLOWER, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","27",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","CELERY","CELERY, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","10.1",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","CUCUMBERS","CUCUMBERS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","28.8",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","6.28",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","8.5",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, FOB","TOTAL","NOT SPECIFIED","16.3",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","7.83",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","10.05",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT, PROCESSING - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","-2.47",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT, PROCESSING - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","-0.25",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","HAY","HAY - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","92",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","HAY","HAY - SALES, MEASURED IN PCT OF MKTG YEAR","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","HAY","HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","77",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","HAY","HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","95",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","LEMONS","LEMONS - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","17.72",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","LEMONS","LEMONS - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","21.9",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","LEMONS","LEMONS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, FOB","TOTAL","NOT SPECIFIED","37",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","LEMONS","LEMONS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","23.13",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","LEMONS","LEMONS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","27.31",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","LEMONS","LEMONS, PROCESSING - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","-3.94",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","LEMONS","LEMONS, PROCESSING - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","0.24",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","LETTUCE","LETTUCE, HEAD - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","11.3",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","MELONS","MELONS, CANTALOUP - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","14.5",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","ONIONS","ONIONS, DRY, SPRING - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","14.2",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","ONIONS","ONIONS, DRY, SUMMER, STORAGE - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","14.2",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","4.13",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","6.52",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, FOB","TOTAL","NOT SPECIFIED","14.3",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","5.13",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","7.52",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","-1.65",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","0.74",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, VALENCIA - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","4.13",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, VALENCIA - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","6.52",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, VALENCIA, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, FOB","TOTAL","NOT SPECIFIED","14.3",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, VALENCIA, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","5.13",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, VALENCIA, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","7.52",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, VALENCIA, PROCESSING - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV","TOTAL","NOT SPECIFIED","-1.65",""
"SURVEY","2002","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","ORANGES","ORANGES, VALENCIA, PROCESSING - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV","TOTAL","NOT SPECIFIED","0.74",""
